"municipio_res","CVE_MUN","NOM_MUN","sector","grupoedad","sexo","fecha_ingreso","tipo_paciente","observaciones","confirmados","decesos","pruebas","confirmados_lab","descartados_lab","sospechosos","hospitalizados","uci","neumonia","intubado","ambulatorios","activos","hospitalizados_obs"
66,26066,"Ures","SSA","30-59","Hombre",2022-01-06,"Ambulatorio",3,1,0,3,1,2,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","30-59","Hombre",2022-01-08,"Ambulatorio",3,0,0,3,0,3,0,0,0,0,0,0,0,0
66,26066,"Ures","SSA","30-59","Hombre",2022-01-09,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","30-59","Hombre",2022-01-10,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","30-59","Hombre",2022-01-11,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","30-59","Hombre",2022-01-12,"Ambulatorio",2,1,0,2,1,1,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","30-59","Hombre",2022-01-13,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
66,26066,"Ures","SSA","30-59","Hombre",2022-01-14,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","30-59","Hombre",2022-01-16,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
66,26066,"Ures","SSA","30-59","Hombre",2022-01-17,"Ambulatorio",2,2,0,2,2,0,0,0,0,0,0,2,0,0
66,26066,"Ures","SSA","30-59","Hombre",2022-01-18,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","30-59","Hombre",2022-01-19,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","30-59","Hombre",2022-01-20,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
66,26066,"Ures","SSA","30-59","Hombre",2022-01-21,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
66,26066,"Ures","SSA","30-59","Hombre",2022-01-22,"Ambulatorio",1,1,0,0,0,0,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","30-59","Hombre",2022-01-25,"Ambulatorio",3,2,0,3,2,1,0,0,0,0,0,2,0,0
66,26066,"Ures","SSA","30-59","Hombre",2022-01-27,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","30-59","Hombre",2022-01-28,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","30-59","Hombre",2022-01-29,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
66,26066,"Ures","SSA","30-59","Hombre",2022-02-02,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
66,26066,"Ures","SSA","30-59","Hombre",2022-02-04,"Ambulatorio",2,1,0,2,1,1,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","30-59","Hombre",2022-02-05,"Ambulatorio",2,1,0,2,1,1,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","30-59","Hombre",2022-02-09,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","30-59","Hombre",2022-02-12,"Ambulatorio",2,1,0,2,1,1,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","30-59","Hombre",2022-03-10,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","30-59","Hombre",2022-03-14,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","30-59","Hombre",2022-07-05,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
66,26066,"Ures","SSA","30-59","Hombre",2022-07-06,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","30-59","Hombre",2022-07-13,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
66,26066,"Ures","SSA","30-59","Hombre",2022-07-22,"Hospitalizado",1,1,1,1,1,0,0,1,1,2,2,0,0,1
66,26066,"Ures","SSA","30-59","Hombre",2022-07-23,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","30-59","Hombre",2022-07-26,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","30-59","Hombre",2022-07-27,"Ambulatorio",2,1,0,2,1,1,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","30-59","Hombre",2022-07-28,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","30-59","Hombre",2022-08-03,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","30-59","Mujer",2022-01-05,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","30-59","Mujer",2022-01-06,"Ambulatorio",4,3,0,4,3,1,0,0,0,0,0,3,0,0
66,26066,"Ures","SSA","30-59","Mujer",2022-01-07,"Ambulatorio",2,2,0,2,2,0,0,0,0,0,0,2,0,0
66,26066,"Ures","SSA","30-59","Mujer",2022-01-09,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","30-59","Mujer",2022-01-10,"Ambulatorio",3,3,0,3,3,0,0,0,0,0,0,3,0,0
66,26066,"Ures","SSA","30-59","Mujer",2022-01-11,"Ambulatorio",2,2,0,2,2,0,0,0,0,0,0,2,0,0
66,26066,"Ures","SSA","30-59","Mujer",2022-01-12,"Ambulatorio",3,2,0,3,2,1,0,0,0,0,0,2,0,0
66,26066,"Ures","SSA","30-59","Mujer",2022-01-13,"Ambulatorio",3,2,0,3,2,1,0,0,0,0,0,2,0,0
66,26066,"Ures","SSA","30-59","Mujer",2022-01-14,"Ambulatorio",4,3,0,4,3,1,0,0,0,0,0,3,0,0
66,26066,"Ures","SSA","30-59","Mujer",2022-01-16,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
66,26066,"Ures","SSA","30-59","Mujer",2022-01-17,"Ambulatorio",5,2,0,5,2,3,0,0,0,0,0,2,0,0
66,26066,"Ures","SSA","30-59","Mujer",2022-01-18,"Ambulatorio",2,1,0,2,1,1,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","30-59","Mujer",2022-01-20,"Ambulatorio",4,2,0,4,2,2,0,0,0,0,0,2,0,0
66,26066,"Ures","SSA","30-59","Mujer",2022-01-22,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","30-59","Mujer",2022-01-24,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
66,26066,"Ures","SSA","30-59","Mujer",2022-01-25,"Ambulatorio",2,1,0,2,1,1,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","30-59","Mujer",2022-01-26,"Ambulatorio",2,0,0,2,0,2,0,0,0,0,0,0,0,0
66,26066,"Ures","SSA","30-59","Mujer",2022-01-27,"Ambulatorio",2,2,0,2,2,0,0,0,0,0,0,2,0,0
66,26066,"Ures","SSA","30-59","Mujer",2022-01-28,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","30-59","Mujer",2022-01-30,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","30-59","Mujer",2022-02-01,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","30-59","Mujer",2022-02-03,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
66,26066,"Ures","SSA","30-59","Mujer",2022-02-04,"Ambulatorio",3,2,0,3,2,1,0,0,0,0,0,2,0,0
66,26066,"Ures","SSA","30-59","Mujer",2022-02-05,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","30-59","Mujer",2022-02-07,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","30-59","Mujer",2022-02-08,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","30-59","Mujer",2022-02-11,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","30-59","Mujer",2022-02-14,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","30-59","Mujer",2022-02-15,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","30-59","Mujer",2022-02-16,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","30-59","Mujer",2022-02-19,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","30-59","Mujer",2022-06-13,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","30-59","Mujer",2022-06-17,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
66,26066,"Ures","SSA","30-59","Mujer",2022-06-20,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","30-59","Mujer",2022-06-30,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
66,26066,"Ures","SSA","30-59","Mujer",2022-07-05,"Ambulatorio",2,2,0,2,2,0,0,0,0,0,0,2,0,0
66,26066,"Ures","SSA","30-59","Mujer",2022-07-07,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","30-59","Mujer",2022-07-11,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
66,26066,"Ures","SSA","30-59","Mujer",2022-07-13,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
66,26066,"Ures","SSA","30-59","Mujer",2022-07-18,"Ambulatorio",2,1,0,2,1,1,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","30-59","Mujer",2022-07-21,"Ambulatorio",2,0,0,2,0,2,0,0,0,0,0,0,0,0
66,26066,"Ures","SSA","30-59","Mujer",2022-07-25,"Ambulatorio",3,2,0,3,2,1,0,0,0,0,0,2,0,0
66,26066,"Ures","SSA","30-59","Mujer",2022-07-28,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","60 o más","Hombre",2022-01-05,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
66,26066,"Ures","SSA","60 o más","Hombre",2022-01-10,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","60 o más","Hombre",2022-01-17,"Ambulatorio",3,2,0,3,2,1,0,0,0,0,0,2,0,0
66,26066,"Ures","SSA","60 o más","Hombre",2022-01-25,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
66,26066,"Ures","SSA","60 o más","Hombre",2022-01-26,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","60 o más","Hombre",2022-01-29,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
66,26066,"Ures","SSA","60 o más","Hombre",2022-02-15,"Ambulatorio",1,1,0,1,1,0,0,0,0,1,0,1,0,0
66,26066,"Ures","SSA","60 o más","Hombre",2022-02-21,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","60 o más","Hombre",2022-07-07,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
66,26066,"Ures","SSA","60 o más","Hombre",2022-08-03,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","60 o más","Mujer",2022-01-05,"Ambulatorio",1,1,0,0,0,0,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","60 o más","Mujer",2022-01-06,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","60 o más","Mujer",2022-01-11,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","60 o más","Mujer",2022-01-17,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
66,26066,"Ures","SSA","60 o más","Mujer",2022-01-18,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","60 o más","Mujer",2022-01-21,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
66,26066,"Ures","SSA","60 o más","Mujer",2022-01-24,"Ambulatorio",3,3,0,3,3,0,0,0,0,0,0,3,0,0
66,26066,"Ures","SSA","60 o más","Mujer",2022-01-26,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
66,26066,"Ures","SSA","60 o más","Mujer",2022-02-01,"Ambulatorio",2,1,0,2,1,1,0,0,0,0,0,1,0,0
66,26066,"Ures","SSA","60 o más","Mujer",2022-04-01,"Hospitalizado",1,0,0,1,0,1,0,0,0,1,0,0,0,1
66,26066,"Ures","SSA","60 o más","Mujer",2022-06-16,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
67,26067,"Villa Hidalgo","IMSS","60 o más","Hombre",2022-01-28,"Hospitalizado",1,1,1,1,1,0,0,1,0,2,2,0,0,1
67,26067,"Villa Hidalgo","IMSS","60 o más","Mujer",2022-01-19,"Hospitalizado",1,1,0,1,1,0,0,1,0,1,1,0,0,1
67,26067,"Villa Hidalgo","SSA","30-59","Hombre",2022-01-09,"Hospitalizado",1,1,0,1,1,0,0,1,0,2,1,0,0,1
68,26068,"Villa Pesqueira","Estatal","60 o más","Hombre",2022-01-30,"Hospitalizado",1,1,0,1,1,0,0,1,0,2,1,0,0,1
68,26068,"Villa Pesqueira","SSA","0-14","Mujer",2022-07-07,"Hospitalizado",1,1,0,1,1,0,0,1,0,2,1,0,0,1
68,26068,"Villa Pesqueira","SSA","15-29","Hombre",2022-01-09,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
68,26068,"Villa Pesqueira","SSA","15-29","Mujer",2022-01-31,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
68,26068,"Villa Pesqueira","SSA","15-29","Mujer",2022-07-21,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
68,26068,"Villa Pesqueira","SSA","30-59","Hombre",2022-01-16,"Ambulatorio",1,1,0,0,0,0,0,0,0,0,0,1,0,0
68,26068,"Villa Pesqueira","SSA","30-59","Mujer",2022-01-31,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
68,26068,"Villa Pesqueira","SSA","60 o más","Hombre",2022-01-13,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
68,26068,"Villa Pesqueira","SSA","60 o más","Hombre",2022-01-16,"Ambulatorio",1,1,0,0,0,0,0,0,0,0,0,1,0,0
68,26068,"Villa Pesqueira","SSA","60 o más","Mujer",2022-01-16,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
68,26068,"Villa Pesqueira","SSA","60 o más","Mujer",2022-02-11,"Hospitalizado",1,1,0,1,1,0,0,1,0,2,1,0,0,1
69,26069,"Yécora","Estatal","15-29","Hombre",2022-01-20,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
69,26069,"Yécora","Estatal","30-59","Mujer",2022-01-31,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
69,26069,"Yécora","SSA","15-29","Hombre",2022-02-03,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
69,26069,"Yécora","SSA","15-29","Mujer",2022-01-07,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
69,26069,"Yécora","SSA","30-59","Hombre",2022-01-07,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
69,26069,"Yécora","SSA","30-59","Hombre",2022-01-17,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
69,26069,"Yécora","SSA","30-59","Hombre",2022-02-16,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
69,26069,"Yécora","SSA","30-59","Hombre",2022-07-14,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
69,26069,"Yécora","SSA","30-59","Mujer",2022-01-07,"Ambulatorio",2,2,0,2,2,0,0,0,0,0,0,2,0,0
69,26069,"Yécora","SSA","30-59","Mujer",2022-01-10,"Ambulatorio",2,2,0,2,2,0,0,0,0,0,0,2,0,0
69,26069,"Yécora","SSA","30-59","Mujer",2022-07-21,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
69,26069,"Yécora","SSA","60 o más","Hombre",2022-01-10,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
70,26070,"General Plutarco Elías Calles","Estatal","30-59","Mujer",2022-07-05,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
70,26070,"General Plutarco Elías Calles","Estatal","30-59","Mujer",2022-07-07,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
70,26070,"General Plutarco Elías Calles","IMSS","15-29","Hombre",2022-01-13,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
70,26070,"General Plutarco Elías Calles","IMSS","15-29","Hombre",2022-01-17,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
70,26070,"General Plutarco Elías Calles","IMSS","15-29","Hombre",2022-01-28,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
70,26070,"General Plutarco Elías Calles","IMSS","15-29","Hombre",2022-01-31,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
70,26070,"General Plutarco Elías Calles","IMSS","15-29","Hombre",2022-02-03,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
70,26070,"General Plutarco Elías Calles","IMSS","15-29","Mujer",2022-02-04,"Ambulatorio",2,1,0,2,1,1,0,0,0,0,0,1,0,0
70,26070,"General Plutarco Elías Calles","IMSS","15-29","Mujer",2022-02-14,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
70,26070,"General Plutarco Elías Calles","IMSS","15-29","Mujer",2022-08-05,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
70,26070,"General Plutarco Elías Calles","IMSS","30-59","Hombre",2022-01-17,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
70,26070,"General Plutarco Elías Calles","IMSS","30-59","Hombre",2022-01-19,"Ambulatorio",2,2,0,2,2,0,0,0,0,0,0,2,0,0
70,26070,"General Plutarco Elías Calles","IMSS","30-59","Hombre",2022-01-24,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
70,26070,"General Plutarco Elías Calles","IMSS","30-59","Hombre",2022-01-28,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
70,26070,"General Plutarco Elías Calles","IMSS","30-59","Hombre",2022-02-04,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
70,26070,"General Plutarco Elías Calles","IMSS","30-59","Hombre",2022-03-16,"Hospitalizado",1,0,0,1,0,1,0,0,0,1,1,0,0,1
70,26070,"General Plutarco Elías Calles","IMSS","30-59","Hombre",2022-07-05,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
70,26070,"General Plutarco Elías Calles","IMSS","30-59","Hombre",2022-07-08,"Ambulatorio",3,3,0,3,3,0,0,0,0,0,0,3,0,0
70,26070,"General Plutarco Elías Calles","IMSS","30-59","Hombre",2022-07-27,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
70,26070,"General Plutarco Elías Calles","IMSS","30-59","Mujer",2022-01-03,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
70,26070,"General Plutarco Elías Calles","IMSS","30-59","Mujer",2022-01-10,"Ambulatorio",2,1,0,2,1,1,0,0,0,0,0,1,0,0
70,26070,"General Plutarco Elías Calles","IMSS","30-59","Mujer",2022-01-13,"Ambulatorio",3,2,0,3,2,1,0,0,0,0,0,2,0,0
70,26070,"General Plutarco Elías Calles","IMSS","30-59","Mujer",2022-01-24,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
70,26070,"General Plutarco Elías Calles","IMSS","30-59","Mujer",2022-01-25,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
70,26070,"General Plutarco Elías Calles","IMSS","30-59","Mujer",2022-01-26,"Ambulatorio",2,2,0,2,2,0,0,0,0,0,0,2,0,0
70,26070,"General Plutarco Elías Calles","IMSS","30-59","Mujer",2022-01-27,"Ambulatorio",2,2,0,2,2,0,0,0,0,0,0,2,0,0
70,26070,"General Plutarco Elías Calles","IMSS","30-59","Mujer",2022-01-31,"Ambulatorio",2,1,0,2,1,1,0,0,0,0,0,1,0,0
70,26070,"General Plutarco Elías Calles","IMSS","30-59","Mujer",2022-02-02,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
70,26070,"General Plutarco Elías Calles","IMSS","30-59","Mujer",2022-07-05,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
70,26070,"General Plutarco Elías Calles","IMSS","30-59","Mujer",2022-07-07,"Ambulatorio",2,2,0,2,2,0,0,0,0,0,0,2,0,0
70,26070,"General Plutarco Elías Calles","IMSS","60 o más","Mujer",2022-01-10,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
70,26070,"General Plutarco Elías Calles","ISSSTE","30-59","Hombre",2022-06-21,"Ambulatorio",1,0,0,0,0,0,1,0,0,0,0,0,0,0
70,26070,"General Plutarco Elías Calles","SSA","0-14","Hombre",2022-01-10,"Ambulatorio",1,1,0,0,0,0,0,0,0,0,0,1,0,0
70,26070,"General Plutarco Elías Calles","SSA","0-14","Hombre",2022-01-18,"Ambulatorio",1,1,0,0,0,0,0,0,0,0,0,1,0,0
70,26070,"General Plutarco Elías Calles","SSA","0-14","Hombre",2022-01-19,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
70,26070,"General Plutarco Elías Calles","SSA","0-14","Hombre",2022-01-24,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
70,26070,"General Plutarco Elías Calles","SSA","0-14","Hombre",2022-01-25,"Ambulatorio",1,0,0,0,0,0,1,0,0,0,0,0,0,0
70,26070,"General Plutarco Elías Calles","SSA","0-14","Hombre",2022-01-28,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
70,26070,"General Plutarco Elías Calles","SSA","0-14","Hombre",2022-02-08,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
70,26070,"General Plutarco Elías Calles","SSA","0-14","Mujer",2022-01-06,"Ambulatorio",2,2,0,0,0,0,0,0,0,0,0,2,0,0
70,26070,"General Plutarco Elías Calles","SSA","0-14","Mujer",2022-01-17,"Ambulatorio",2,1,0,1,0,1,0,0,0,0,0,1,0,0
70,26070,"General Plutarco Elías Calles","SSA","0-14","Mujer",2022-01-19,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
70,26070,"General Plutarco Elías Calles","SSA","0-14","Mujer",2022-01-21,"Ambulatorio",1,0,0,0,0,0,1,0,0,0,0,0,0,0
70,26070,"General Plutarco Elías Calles","SSA","0-14","Mujer",2022-01-25,"Ambulatorio",1,0,0,0,0,0,1,0,0,0,0,0,0,0
70,26070,"General Plutarco Elías Calles","SSA","0-14","Mujer",2022-01-26,"Ambulatorio",1,1,0,0,0,0,0,0,0,0,0,1,0,0
70,26070,"General Plutarco Elías Calles","SSA","0-14","Mujer",2022-02-03,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
70,26070,"General Plutarco Elías Calles","SSA","0-14","Mujer",2022-02-18,"Ambulatorio",1,1,0,0,0,0,0,0,0,0,0,1,0,0
70,26070,"General Plutarco Elías Calles","SSA","15-29","Hombre",2022-01-10,"Ambulatorio",1,1,0,0,0,0,0,0,0,0,0,1,0,0
70,26070,"General Plutarco Elías Calles","SSA","15-29","Hombre",2022-01-11,"Ambulatorio",3,2,0,2,1,1,0,0,0,0,0,2,0,0
70,26070,"General Plutarco Elías Calles","SSA","15-29","Hombre",2022-01-12,"Ambulatorio",1,1,0,0,0,0,0,0,0,0,0,1,0,0
70,26070,"General Plutarco Elías Calles","SSA","15-29","Hombre",2022-01-14,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
70,26070,"General Plutarco Elías Calles","SSA","15-29","Hombre",2022-01-17,"Ambulatorio",2,1,0,2,1,1,0,0,0,0,0,1,0,0
70,26070,"General Plutarco Elías Calles","SSA","15-29","Hombre",2022-01-24,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
70,26070,"General Plutarco Elías Calles","SSA","15-29","Hombre",2022-01-26,"Ambulatorio",2,2,0,2,2,0,0,0,0,0,0,2,0,0
70,26070,"General Plutarco Elías Calles","SSA","15-29","Hombre",2022-01-28,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
70,26070,"General Plutarco Elías Calles","SSA","15-29","Hombre",2022-01-31,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
70,26070,"General Plutarco Elías Calles","SSA","15-29","Hombre",2022-02-01,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
70,26070,"General Plutarco Elías Calles","SSA","15-29","Hombre",2022-02-02,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
70,26070,"General Plutarco Elías Calles","SSA","15-29","Hombre",2022-02-21,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
70,26070,"General Plutarco Elías Calles","SSA","15-29","Hombre",2022-04-27,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
70,26070,"General Plutarco Elías Calles","SSA","15-29","Mujer",2022-01-03,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
70,26070,"General Plutarco Elías Calles","SSA","15-29","Mujer",2022-01-10,"Ambulatorio",8,6,0,8,6,2,0,0,0,0,0,6,0,0
70,26070,"General Plutarco Elías Calles","SSA","15-29","Mujer",2022-01-11,"Ambulatorio",3,2,0,3,2,1,0,0,0,0,0,2,0,0
70,26070,"General Plutarco Elías Calles","SSA","15-29","Mujer",2022-01-14,"Ambulatorio",1,1,0,0,0,0,0,0,0,0,0,1,0,0
70,26070,"General Plutarco Elías Calles","SSA","15-29","Mujer",2022-01-15,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
70,26070,"General Plutarco Elías Calles","SSA","15-29","Mujer",2022-01-17,"Ambulatorio",4,3,0,3,2,1,0,0,0,0,0,3,0,0
70,26070,"General Plutarco Elías Calles","SSA","15-29","Mujer",2022-01-19,"Ambulatorio",3,3,0,3,3,0,0,0,0,0,0,3,0,0
70,26070,"General Plutarco Elías Calles","SSA","15-29","Mujer",2022-01-20,"Ambulatorio",3,2,0,2,1,1,0,0,0,0,0,2,0,0
70,26070,"General Plutarco Elías Calles","SSA","15-29","Mujer",2022-01-21,"Ambulatorio",3,2,0,3,2,1,0,0,0,0,0,2,0,0
70,26070,"General Plutarco Elías Calles","SSA","15-29","Mujer",2022-01-24,"Ambulatorio",3,2,0,3,2,1,0,0,0,0,0,2,0,0
