"","fecha_reporte","Analizados","Resultados_lab","Confirmados_lab","Descartados_lab","Sospechosos","Casos","C_M","C_H","Decesos","D_M","D_H","Ambulatorios","Hospitalizados","Graves","Criticos","UCI","Recuperados","Activos","Hospitalizados.Activos","Ambulatorios.Activos","Decesos.Activos","C_IMSS","D_IMSS","C_SSA","D_SSA","C_Estatal","D_Estatal","C_Municipal","D_Municipal","C_ISSSTE","D_ISSSTE","C_Privada","D_Privada","C_SEDENA","D_SEDENA","C_SEMAR","D_SEMAR","C_PEMEX","D_PEMEX","C_0_14","D_0_14","C_15_29","D_15_29","C_30_59","D_30_59","C_60_mas","D_60_mas"
"502",2021-08-26,9528,8531,3520,5011,447,3901,2038,1863,550,250,300,2977,924,2135,1088,25,3237,115,6,108,1,1645,376,2226,0,19,0,0,0,4,2,5,3,2,1,0,0,0,0,73,0,751,6,2260,177,817,367
"503",2021-08-27,9593,8591,3532,5059,451,3914,2045,1869,551,250,301,2988,926,2138,1091,25,3266,98,5,92,1,1654,377,2229,0,20,0,0,0,4,2,5,3,2,1,0,0,0,0,73,0,754,6,2265,177,822,368
"504",2021-08-28,9633,8639,3546,5093,443,3928,2050,1878,551,250,301,3000,928,2142,1093,25,3285,93,5,87,1,1661,377,2236,0,20,0,0,0,4,2,5,3,2,1,0,0,0,0,73,0,760,6,2269,177,826,368
"505",2021-08-29,9643,8650,3551,5099,442,3933,2054,1879,551,250,301,3004,929,2145,1094,25,3302,81,6,74,1,1664,377,2238,0,20,0,0,0,4,2,5,3,2,1,0,0,0,0,73,0,761,6,2272,177,827,368
"506",2021-08-30,9657,8657,3552,5105,449,3934,2055,1879,552,250,302,3005,929,2146,1094,25,3316,66,6,60,0,1664,378,2239,0,20,0,0,0,4,2,5,3,2,1,0,0,0,0,73,0,761,6,2273,177,827,369
"507",2021-08-31,9703,8694,3567,5127,458,3949,2063,1886,553,250,303,3019,930,2153,1095,25,3321,75,7,68,0,1666,379,2252,0,20,0,0,0,4,2,5,3,2,1,0,0,0,0,74,0,766,6,2281,178,828,369
"508",2021-09-01,9758,8735,3586,5149,468,3972,2078,1894,553,250,303,3040,932,2160,1099,25,3339,80,7,73,0,1668,379,2258,0,35,0,0,0,4,2,5,3,2,1,0,0,0,0,74,0,771,6,2291,178,836,369
"509",2021-09-02,9805,8792,3601,5191,449,3996,2092,1904,556,251,305,3063,933,2161,1100,25,3368,72,6,66,0,1674,379,2267,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,74,0,777,6,2305,178,840,372
"510",2021-09-03,9854,8855,3608,5247,435,4003,2095,1908,555,251,304,3067,936,2166,1103,25,3384,64,8,56,0,1676,379,2272,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,74,0,778,6,2309,178,842,371
"511",2021-09-04,9919,8920,3637,5283,434,4033,2112,1921,555,251,304,3095,938,2169,1105,25,3403,75,8,67,0,1686,379,2292,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,76,0,785,6,2323,178,849,371
"512",2021-09-05,9955,8954,3657,5297,436,4053,2122,1931,555,251,304,3114,939,2173,1106,25,3416,82,8,74,0,1700,379,2298,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,78,0,791,6,2334,178,850,371
"513",2021-09-06,9957,8956,3657,5299,436,4053,2122,1931,555,251,304,3114,939,2173,1106,25,3429,69,7,62,0,1700,379,2298,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,78,0,791,6,2334,178,850,371
"514",2021-09-07,10012,9004,3676,5328,443,4072,2130,1942,556,251,305,3132,940,2175,1107,25,3433,83,5,78,0,1710,379,2307,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,79,0,794,6,2345,178,854,372
"515",2021-09-08,10076,9069,3691,5378,442,4087,2140,1947,558,251,307,3145,942,2182,1109,25,3451,79,4,74,1,1722,380,2310,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,79,0,800,6,2349,179,859,373
"516",2021-09-09,10146,9133,3710,5423,448,4106,2151,1955,558,251,307,3161,945,2187,1112,25,3463,86,6,79,1,1728,380,2323,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,79,0,807,6,2360,179,860,373
"517",2021-09-10,10237,9226,3740,5486,446,4136,2170,1966,558,251,307,3187,949,2192,1117,25,3472,106,10,96,0,1750,380,2331,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,82,0,821,6,2370,179,863,373
"518",2021-09-11,10317,9317,3777,5540,435,4173,2189,1984,558,251,307,3216,957,2200,1125,26,3492,123,11,112,0,1774,380,2344,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,83,0,829,6,2394,179,867,373
"519",2021-09-12,10330,9329,3781,5548,434,4179,2192,1987,560,252,308,3220,959,2205,1127,28,3509,110,11,99,0,1777,380,2347,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,83,0,831,6,2396,179,869,375
"520",2021-09-13,10339,9330,3781,5549,442,4179,2192,1987,560,252,308,3220,959,2206,1127,28,3516,103,11,92,0,1777,380,2347,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,83,0,831,6,2396,179,869,375
"521",2021-09-14,10371,9357,3792,5565,447,4190,2198,1992,560,252,308,3231,959,2209,1129,28,3523,107,9,98,0,1786,380,2349,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,83,0,832,6,2405,179,870,375
"522",2021-09-15,10446,9429,3819,5610,450,4217,2207,2010,568,255,313,3255,962,2219,1134,29,3529,122,9,111,2,1793,382,2369,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,84,0,836,6,2424,182,873,380
"523",2021-09-16,10491,9481,3828,5653,443,4226,2211,2015,569,255,314,3262,964,2223,1136,29,3543,116,9,105,2,1793,383,2378,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,84,0,836,6,2432,182,874,381
"524",2021-09-17,10491,9482,3829,5653,442,4227,2211,2016,570,255,315,3262,965,2224,1137,29,3561,98,5,91,2,1793,383,2379,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,84,0,836,6,2432,182,875,382
"525",2021-09-18,10521,9510,3834,5676,444,4232,2216,2016,570,255,315,3267,965,2225,1138,29,3570,92,5,87,0,1794,383,2383,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,84,0,838,6,2435,182,875,382
"526",2021-09-19,10547,9537,3840,5697,443,4238,2220,2018,570,255,315,3273,965,2227,1138,29,3584,84,5,79,0,1798,383,2385,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,84,0,839,6,2437,182,878,382
"527",2021-09-20,10563,9550,3842,5708,446,4240,2221,2019,570,255,315,3274,966,2228,1139,29,3604,66,5,61,0,1799,383,2386,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,84,0,839,6,2437,182,880,382
"528",2021-09-21,10641,9621,3867,5754,452,4266,2236,2030,570,255,315,3299,967,2234,1140,29,3609,87,5,82,0,1810,383,2401,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,84,0,846,6,2450,182,886,382
"529",2021-09-22,10698,9675,3886,5789,453,4287,2245,2042,576,260,316,3315,972,2244,1145,29,3615,97,4,92,1,1820,384,2412,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,84,0,851,6,2461,184,891,386
"530",2021-09-23,10753,9725,3893,5832,458,4294,2249,2045,576,260,316,3320,974,2250,1148,29,3635,84,4,79,1,1827,384,2412,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,84,0,853,6,2465,184,892,386
"531",2021-09-24,10806,9777,3901,5876,459,4302,2256,2046,579,263,316,3324,978,2255,1153,29,3648,76,4,71,1,1834,385,2413,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,84,0,857,6,2466,184,895,389
"532",2021-09-25,10831,9811,3917,5894,451,4317,2267,2050,581,264,317,3336,981,2260,1156,29,3649,88,7,80,1,1840,387,2422,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,85,0,859,6,2475,184,898,391
"533",2021-09-26,10841,9820,3918,5902,452,4318,2268,2050,581,264,317,3337,981,2260,1156,29,3655,82,7,75,0,1841,387,2422,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,85,0,860,6,2475,184,898,391
"534",2021-09-27,10843,9825,3920,5905,449,4320,2269,2051,581,264,317,3338,982,2261,1157,29,3669,70,6,64,0,1842,387,2423,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,86,0,860,6,2476,184,898,391
"535",2021-09-28,10896,9879,3941,5938,448,4341,2284,2057,581,264,317,3358,983,2264,1160,29,3680,80,5,75,0,1853,387,2433,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,87,0,870,6,2485,184,899,391
"536",2021-09-29,10954,9929,3958,5971,456,4358,2295,2063,586,267,319,3374,984,2269,1161,29,3684,91,3,85,3,1866,389,2437,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,89,0,879,7,2490,185,900,394
"537",2021-09-30,10985,9964,3969,5995,452,4369,2302,2067,586,267,319,3385,984,2270,1161,29,3689,97,3,91,3,1869,389,2445,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,90,0,882,7,2494,185,903,394
"538",2021-10-01,11015,9998,3977,6021,447,4377,2307,2070,589,269,320,3391,986,2272,1163,29,3699,92,3,86,3,1874,392,2448,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,90,0,883,7,2499,187,905,395
"539",2021-10-02,11086,10070,3997,6073,446,4397,2318,2079,589,269,320,3411,986,2273,1164,29,3713,98,1,94,3,1888,392,2454,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,90,0,895,7,2506,187,906,395
"540",2021-10-03,11105,10089,4004,6085,446,4404,2322,2082,589,269,320,3418,986,2273,1164,29,3718,99,1,96,2,1892,392,2457,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,93,0,896,7,2508,187,907,395
"541",2021-10-04,11108,10095,4009,6086,443,4409,2325,2084,589,269,320,3423,986,2273,1164,29,3728,92,1,91,0,1896,392,2458,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,93,0,897,7,2511,187,908,395
"542",2021-10-05,11154,10141,4025,6116,443,4425,2333,2092,589,269,320,3439,986,2273,1164,29,3734,102,1,101,0,1907,392,2463,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,93,0,902,7,2521,187,909,395
"543",2021-10-06,11211,10194,4040,6154,447,4440,2338,2102,589,269,320,3454,986,2273,1164,29,3746,105,1,104,0,1914,392,2471,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,94,0,908,7,2528,187,910,395
"544",2021-10-07,11245,10214,4048,6166,461,4448,2340,2108,589,269,320,3462,986,2283,1164,29,3753,106,0,106,0,1919,392,2474,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,96,0,910,7,2531,187,911,395
"545",2021-10-08,11277,10246,4059,6187,461,4459,2345,2114,589,269,320,3473,986,2283,1165,29,3771,99,0,99,0,1927,392,2477,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,96,0,916,7,2536,187,911,395
"546",2021-10-09,11305,10281,4075,6206,454,4475,2355,2120,589,269,320,3483,992,2292,1171,29,3782,104,6,98,0,1935,392,2485,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,98,0,919,7,2544,187,914,395
"547",2021-10-10,11318,10294,4079,6215,454,4479,2357,2122,589,269,320,3487,992,2293,1171,29,3796,94,6,88,0,1938,392,2486,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,98,0,920,7,2547,187,914,395
"548",2021-10-11,11321,10297,4080,6217,454,4480,2357,2123,589,269,320,3488,992,2294,1171,29,3806,85,6,79,0,1938,392,2487,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,98,0,921,7,2547,187,914,395
"549",2021-10-12,11339,10312,4084,6228,457,4484,2360,2124,592,270,322,3490,994,2300,1174,29,3821,73,6,65,2,1940,395,2489,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,98,0,922,7,2548,187,916,398
"550",2021-10-13,11385,10354,4092,6262,460,4493,2365,2128,594,270,324,3497,996,2304,1176,29,3825,76,7,67,2,1942,397,2496,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,99,0,924,7,2551,187,919,400
"551",2021-10-14,11401,10365,4092,6273,465,4493,2365,2128,594,270,324,3497,996,2308,1176,29,3839,62,5,55,2,1942,397,2496,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,99,0,924,7,2551,187,919,400
"552",2021-10-15,11430,10394,4098,6296,465,4499,2370,2129,594,270,324,3502,997,2309,1177,29,3851,56,4,50,2,1943,397,2501,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,99,0,925,7,2555,187,920,400
"553",2021-10-16,11461,10433,4114,6319,457,4515,2373,2142,596,270,326,3514,1001,2316,1181,29,3861,61,3,55,3,1947,398,2513,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,100,0,926,7,2564,188,925,401
"554",2021-10-17,11463,10435,4115,6320,458,4515,2373,2142,596,270,326,3515,1000,2317,1180,29,3869,53,3,47,3,1947,397,2513,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,100,0,926,7,2564,188,925,401
"555",2021-10-18,11469,10440,4117,6323,459,4517,2374,2143,596,270,326,3516,1001,2320,1181,29,3879,44,4,38,2,1949,397,2513,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,100,0,927,7,2565,188,925,401
"556",2021-10-19,11511,10480,4143,6337,461,4543,2390,2153,596,270,326,3542,1001,2322,1181,29,3887,60,4,56,0,1963,397,2525,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,103,0,936,7,2577,188,927,401
"557",2021-10-20,11559,10528,4159,6369,461,4559,2398,2161,596,270,326,3552,1007,2336,1188,29,3908,55,8,47,0,1975,397,2529,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,103,0,939,7,2583,188,934,401
"558",2021-10-21,11604,10564,4169,6395,470,4569,2403,2166,597,271,326,3561,1008,2344,1190,29,3910,62,9,53,0,1980,398,2534,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,103,0,941,7,2587,189,938,401
"559",2021-10-22,11694,10653,4198,6455,471,4598,2422,2176,597,271,326,3586,1012,2352,1195,29,3932,69,12,57,0,1996,398,2547,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,104,0,948,7,2604,189,942,401
"560",2021-10-23,11760,10726,4218,6508,464,4618,2432,2186,598,271,327,3601,1017,2360,1200,29,3953,68,11,56,1,2006,398,2557,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,104,0,953,7,2613,189,948,402
"561",2021-10-24,11784,10749,4229,6520,465,4629,2436,2193,598,271,327,3611,1018,2362,1201,29,3969,62,9,53,0,2017,398,2557,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,104,0,954,7,2621,189,950,402
"562",2021-10-25,11787,10754,4229,6525,463,4629,2436,2193,598,271,327,3611,1018,2364,1201,29,3981,50,8,42,0,2017,398,2557,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,104,0,954,7,2621,189,950,402
"563",2021-10-26,11841,10796,4243,6553,475,4643,2442,2201,598,271,327,3623,1020,2370,1203,29,4002,43,7,36,0,2031,398,2557,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,104,0,954,7,2633,189,952,402
"564",2021-10-27,11948,10897,4280,6617,479,4680,2461,2219,600,273,327,3655,1025,2385,1208,29,4019,62,9,52,1,2051,398,2574,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,107,0,962,7,2655,189,956,404
"565",2021-10-28,11999,10952,4298,6654,475,4697,2468,2229,602,272,330,3672,1025,2387,1208,29,4028,68,8,59,1,2060,400,2582,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,107,0,968,7,2666,189,956,406
"566",2021-10-29,12079,11031,4321,6710,476,4721,2481,2240,603,273,330,3695,1026,2388,1210,29,4041,79,7,70,2,2075,401,2591,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,109,0,972,7,2682,190,958,406
"567",2021-10-30,12136,11091,4354,6737,473,4754,2499,2255,604,273,331,3722,1032,2400,1216,29,4058,93,11,81,1,2088,401,2611,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,109,0,984,7,2698,190,963,407
"568",2021-10-31,12181,11136,4377,6759,473,4777,2510,2267,604,273,331,3744,1033,2402,1217,29,4079,94,11,83,0,2107,401,2615,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,109,0,989,7,2713,190,966,407
"569",2021-11-01,12192,11146,4379,6767,474,4779,2511,2268,604,273,331,3746,1033,2407,1217,29,4090,85,10,75,0,2109,401,2615,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,109,0,989,7,2715,190,966,407
"570",2021-11-02,12268,11219,4406,6813,476,4807,2529,2278,605,273,332,3771,1036,2413,1220,29,4112,90,13,77,0,2125,401,2627,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,110,0,994,7,2732,190,971,408
"571",2021-11-03,12325,11283,4447,6836,469,4848,2551,2297,607,273,334,3807,1041,2418,1225,29,4134,107,13,94,0,2166,403,2627,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,112,0,1006,7,2754,190,976,410
"572",2021-11-04,12418,11380,4477,6903,465,4878,2566,2312,611,273,338,3835,1043,2429,1227,29,4138,131,10,119,2,2179,408,2644,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,113,0,1013,7,2770,192,982,412
"573",2021-11-05,12567,11531,4532,6999,463,4933,2600,2333,612,273,339,3885,1048,2435,1232,29,4160,162,12,149,1,2217,409,2661,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,115,0,1028,7,2801,193,989,412
"574",2021-11-06,12667,11625,4566,7059,461,4975,2622,2353,613,274,339,3923,1052,2439,1236,29,4177,187,11,174,2,2236,410,2684,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,116,0,1037,7,2825,193,997,413
"575",2021-11-07,12711,11667,4584,7083,463,4993,2630,2363,613,274,339,3941,1052,2441,1236,29,4195,186,9,176,1,2253,410,2685,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,117,0,1041,7,2838,193,997,413
"576",2021-11-08,12714,11668,4586,7082,465,4995,2632,2363,613,274,339,3942,1053,2444,1237,29,4212,170,6,164,0,2255,410,2685,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,118,0,1041,7,2838,193,998,413
"577",2021-11-09,12772,11720,4612,7108,471,5021,2648,2373,614,275,339,3967,1054,2447,1238,29,4216,191,5,186,0,2271,411,2695,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,118,0,1047,7,2856,194,1000,413
"578",2021-11-10,12850,11802,4664,7138,467,5073,2680,2393,616,275,341,4013,1060,2458,1244,29,4241,216,9,207,0,2314,411,2704,0,44,0,0,0,4,2,5,3,2,1,0,0,0,0,125,0,1057,7,2884,194,1007,415
"579",2021-11-11,12921,11868,4696,7172,472,5105,2696,2409,617,276,341,4043,1062,2467,1247,29,4256,232,9,223,0,2331,412,2718,0,45,0,0,0,4,2,5,3,2,1,0,0,0,0,126,0,1069,7,2898,194,1012,416
"580",2021-11-12,13017,11969,4745,7224,467,5154,2723,2431,621,276,345,4086,1068,2473,1253,29,4288,248,10,235,3,2359,415,2738,0,46,0,0,0,4,2,5,3,2,1,0,0,0,0,129,0,1079,7,2925,195,1021,419
"581",2021-11-13,13108,12057,4785,7272,470,5194,2742,2452,622,277,345,4124,1070,2478,1255,29,4309,265,12,251,2,2379,416,2756,0,48,0,0,0,4,2,5,3,2,1,0,0,0,0,133,0,1091,7,2946,195,1024,420
"582",2021-11-14,13116,12066,4794,7272,469,5203,2746,2457,622,277,345,4128,1075,2486,1260,29,4342,241,13,226,2,2380,416,2764,0,48,0,0,0,4,2,5,3,2,1,0,0,0,0,135,0,1091,7,2950,195,1027,420
"583",2021-11-15,13122,12071,4800,7271,470,5209,2752,2457,622,277,345,4132,1077,2492,1262,29,4388,201,13,186,2,2383,416,2767,0,48,0,0,0,4,2,5,3,2,1,0,0,0,0,135,0,1093,7,2953,195,1028,420
"584",2021-11-16,13126,12072,4802,7270,472,5212,2752,2460,622,277,345,4134,1078,2493,1263,29,4422,170,11,157,2,2384,416,2769,0,48,0,0,0,4,2,5,3,2,1,0,0,0,0,135,0,1093,7,2955,195,1029,420
"585",2021-11-17,13191,12132,4821,7311,477,5231,2765,2466,623,278,345,4149,1082,2506,1267,29,4443,166,14,151,1,2397,416,2774,0,49,0,0,0,4,2,5,3,2,1,0,0,0,0,136,0,1097,7,2964,195,1034,421
"586",2021-11-18,13229,12172,4844,7328,474,5254,2781,2473,625,279,346,4169,1085,2515,1270,29,4462,168,14,153,1,2407,418,2784,0,52,0,0,0,4,2,5,3,2,1,0,0,0,0,139,0,1102,7,2975,196,1038,422
"587",2021-11-19,13349,12299,4898,7401,466,5310,2813,2497,629,280,349,4220,1090,2522,1276,29,4484,197,12,185,0,2441,422,2804,0,54,0,0,0,4,2,5,3,2,1,0,0,0,0,140,0,1114,7,3004,198,1052,424
"588",2021-11-20,13408,12354,4921,7433,470,5333,2825,2508,629,280,349,4242,1091,2526,1277,29,4516,188,12,176,0,2454,422,2814,0,54,0,0,0,4,2,5,3,2,1,0,0,0,0,140,0,1126,7,3013,198,1054,424
"589",2021-11-21,13472,12414,4955,7459,474,5367,2848,2519,629,280,349,4274,1093,2533,1279,29,4556,182,11,171,0,2483,422,2819,0,54,0,0,0,4,2,5,3,2,1,0,0,0,0,140,0,1134,7,3033,198,1060,424
